# color images
# file: 'rgbd_dataset_stable_seq_000_part_0_dif_0.bag'
# timestamp filename
373.000000 rgb/0373.png
374.000000 rgb/0374.png
375.000000 rgb/0375.png
376.000000 rgb/0376.png
377.000000 rgb/0377.png
378.000000 rgb/0378.png
379.000000 rgb/0379.png
380.000000 rgb/0380.png
381.000000 rgb/0381.png
382.000000 rgb/0382.png
383.000000 rgb/0383.png
384.000000 rgb/0384.png
385.000000 rgb/0385.png
386.000000 rgb/0386.png
387.000000 rgb/0387.png
388.000000 rgb/0388.png
389.000000 rgb/0389.png
390.000000 rgb/0390.png
391.000000 rgb/0391.png
392.000000 rgb/0392.png
393.000000 rgb/0393.png
394.000000 rgb/0394.png
395.000000 rgb/0395.png
396.000000 rgb/0396.png
397.000000 rgb/0397.png
398.000000 rgb/0398.png
399.000000 rgb/0399.png
